menu_item_name,quantity,total_price,sale_date,order_id,day_of_week,hour_of_day
Veal Piccata,1,29.0,2026-02-28 12:50:00,ORD-02086,Saturday,12
Arancini,1,11.0,2026-02-28 13:08:00,ORD-02087,Saturday,13
House Red Wine,2,24.0,2026-02-28 13:54:00,ORD-02087,Saturday,13
Tiramisu,2,24.0,2026-02-28 13:30:00,ORD-02087,Saturday,13
Penne Arrabbiata,2,32.0,2026-02-28 13:16:00,ORD-02088,Saturday,13
Insalata Mista,1,11.0,2026-02-28 13:57:00,ORD-02088,Saturday,13
Affogato,2,16.0,2026-02-28 13:44:00,ORD-02088,Saturday,13
Fettuccine Alfredo,1,18.0,2026-02-28 13:00:00,ORD-02089,Saturday,13
Caesar Salad,1,13.0,2026-02-28 13:10:00,ORD-02089,Saturday,13
Cappuccino,1,5.5,2026-02-28 13:56:00,ORD-02089,Saturday,13
Affogato,1,8.0,2026-02-28 13:17:00,ORD-02089,Saturday,13
Caesar Salad,1,13.0,2026-02-28 13:22:00,ORD-02090,Saturday,13
Chicken Parmigiana,1,24.0,2026-02-28 13:55:00,ORD-02090,Saturday,13
Espresso,1,4.0,2026-02-28 13:00:00,ORD-02090,Saturday,13
Chocolate Lava Cake,1,13.0,2026-02-28 13:17:00,ORD-02090,Saturday,13
Prosciutto e Rucola,1,20.0,2026-02-28 13:40:00,ORD-02091,Saturday,13
House Red Wine,1,12.0,2026-02-28 13:15:00,ORD-02091,Saturday,13
Panna Cotta,1,10.0,2026-02-28 13:03:00,ORD-02091,Saturday,13
House Red Wine,2,24.0,2026-02-28 13:23:00,ORD-02092,Saturday,13
Insalata Mista,1,11.0,2026-02-28 13:16:00,ORD-02092,Saturday,13
Panna Cotta,2,20.0,2026-02-28 13:09:00,ORD-02092,Saturday,13
Bruschetta Trio,1,12.5,2026-02-28 13:34:00,ORD-02093,Saturday,13
Pizza Bianca,1,17.0,2026-02-28 13:37:00,ORD-02093,Saturday,13
Margherita Pizza,1,16.0,2026-02-28 13:31:00,ORD-02094,Saturday,13
Caesar Salad,1,13.0,2026-02-28 13:53:00,ORD-02094,Saturday,13
Espresso,1,4.0,2026-02-28 13:13:00,ORD-02094,Saturday,13
Aperol Spritz,2,28.0,2026-02-28 13:10:00,ORD-02095,Saturday,13
Calamari Fritti,1,14.0,2026-02-28 13:45:00,ORD-02095,Saturday,13
Carpaccio di Manzo,1,17.0,2026-02-28 13:18:00,ORD-02095,Saturday,13
Cannoli,2,18.0,2026-02-28 13:17:00,ORD-02095,Saturday,13
Diavola Pizza,1,18.0,2026-02-28 13:50:00,ORD-02096,Saturday,13
Aperol Spritz,1,14.0,2026-02-28 13:47:00,ORD-02096,Saturday,13
Cannoli,1,9.0,2026-02-28 13:12:00,ORD-02096,Saturday,13
Penne Arrabbiata,1,16.0,2026-02-28 14:32:00,ORD-02097,Saturday,14
Aperol Spritz,1,14.0,2026-02-28 14:30:00,ORD-02097,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 14:37:00,ORD-02097,Saturday,14
Quattro Formaggi,1,19.0,2026-02-28 14:23:00,ORD-02097,Saturday,14
Caesar Salad,2,26.0,2026-02-28 14:47:00,ORD-02098,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 14:50:00,ORD-02098,Saturday,14
Espresso,1,4.0,2026-02-28 14:10:00,ORD-02098,Saturday,14
Branzino al Forno,1,32.0,2026-02-28 14:40:00,ORD-02099,Saturday,14
Margherita Pizza,1,16.0,2026-02-28 14:48:00,ORD-02099,Saturday,14
Cappuccino,2,11.0,2026-02-28 14:19:00,ORD-02099,Saturday,14
Osso Buco,1,34.0,2026-02-28 14:10:00,ORD-02100,Saturday,14
Tiramisu,1,12.0,2026-02-28 14:15:00,ORD-02100,Saturday,14
Affogato,2,16.0,2026-02-28 14:05:00,ORD-02100,Saturday,14
Diavola Pizza,1,18.0,2026-02-28 14:50:00,ORD-02101,Saturday,14
Aperol Spritz,1,14.0,2026-02-28 14:44:00,ORD-02101,Saturday,14
Cannoli,1,9.0,2026-02-28 14:25:00,ORD-02101,Saturday,14
Penne Arrabbiata,1,16.0,2026-02-28 14:58:00,ORD-02102,Saturday,14
Insalata Mista,1,11.0,2026-02-28 14:21:00,ORD-02102,Saturday,14
Affogato,1,8.0,2026-02-28 14:03:00,ORD-02102,Saturday,14
House Red Wine,2,24.0,2026-02-28 14:23:00,ORD-02102,Saturday,14
Caesar Salad,1,13.0,2026-02-28 14:03:00,ORD-02103,Saturday,14
House Red Wine,1,12.0,2026-02-28 14:05:00,ORD-02103,Saturday,14
Affogato,1,8.0,2026-02-28 14:15:00,ORD-02103,Saturday,14
Burrata Caprese,1,16.0,2026-02-28 14:00:00,ORD-02104,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 14:26:00,ORD-02104,Saturday,14
Limoncello,2,18.0,2026-02-28 14:59:00,ORD-02104,Saturday,14
Panna Cotta,1,10.0,2026-02-28 14:29:00,ORD-02104,Saturday,14
Aperol Spritz,2,28.0,2026-02-28 14:47:00,ORD-02105,Saturday,14
Aperol Spritz,1,14.0,2026-02-28 14:45:00,ORD-02106,Saturday,14
House Red Wine,2,24.0,2026-02-28 14:00:00,ORD-02106,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 14:20:00,ORD-02106,Saturday,14
Caesar Salad,1,13.0,2026-02-28 14:52:00,ORD-02107,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 14:09:00,ORD-02107,Saturday,14
Espresso,2,8.0,2026-02-28 14:43:00,ORD-02107,Saturday,14
Chicken Parmigiana,1,24.0,2026-02-28 17:26:00,ORD-02108,Saturday,17
House Red Wine,1,12.0,2026-02-28 17:41:00,ORD-02108,Saturday,17
Tiramisu,2,24.0,2026-02-28 17:39:00,ORD-02108,Saturday,17
Penne Arrabbiata,1,16.0,2026-02-28 17:12:00,ORD-02109,Saturday,17
Insalata Mista,1,11.0,2026-02-28 17:24:00,ORD-02109,Saturday,17
Affogato,1,8.0,2026-02-28 17:57:00,ORD-02109,Saturday,17
Affogato,1,8.0,2026-02-28 17:42:00,ORD-02110,Saturday,17
Aperol Spritz,1,14.0,2026-02-28 17:54:00,ORD-02111,Saturday,17
House Red Wine,1,12.0,2026-02-28 17:50:00,ORD-02111,Saturday,17
Pizza Bianca,1,17.0,2026-02-28 18:30:00,ORD-02112,Saturday,18
Limoncello,1,9.0,2026-02-28 18:21:00,ORD-02112,Saturday,18
Diavola Pizza,1,18.0,2026-02-28 18:05:00,ORD-02113,Saturday,18
Aperol Spritz,1,14.0,2026-02-28 18:31:00,ORD-02113,Saturday,18
Cannoli,1,9.0,2026-02-28 18:36:00,ORD-02113,Saturday,18
Margherita Pizza,1,16.0,2026-02-28 18:14:00,ORD-02114,Saturday,18
Aperol Spritz,1,14.0,2026-02-28 18:17:00,ORD-02114,Saturday,18
Cannoli,1,9.0,2026-02-28 18:04:00,ORD-02114,Saturday,18
Caesar Salad,1,13.0,2026-02-28 18:52:00,ORD-02115,Saturday,18
Aperol Spritz,1,14.0,2026-02-28 18:16:00,ORD-02115,Saturday,18
Rigatoni Bolognese,1,20.0,2026-02-28 18:48:00,ORD-02116,Saturday,18
Penne Arrabbiata,1,16.0,2026-02-28 18:35:00,ORD-02116,Saturday,18
Margherita Pizza,1,16.0,2026-02-28 18:17:00,ORD-02116,Saturday,18
Espresso,1,4.0,2026-02-28 18:00:00,ORD-02117,Saturday,18
Cacio e Pepe,1,17.0,2026-02-28 18:14:00,ORD-02117,Saturday,18
Osso Buco,1,34.0,2026-02-28 18:25:00,ORD-02118,Saturday,18
House Red Wine,1,12.0,2026-02-28 18:15:00,ORD-02118,Saturday,18
Fettuccine Alfredo,1,18.0,2026-02-28 18:14:00,ORD-02119,Saturday,18
Caesar Salad,1,13.0,2026-02-28 18:04:00,ORD-02119,Saturday,18
Cappuccino,1,5.5,2026-02-28 18:27:00,ORD-02119,Saturday,18
Affogato,1,8.0,2026-02-28 18:31:00,ORD-02119,Saturday,18
Cacio e Pepe,1,17.0,2026-02-28 18:17:00,ORD-02120,Saturday,18
Penne Arrabbiata,1,16.0,2026-02-28 18:03:00,ORD-02120,Saturday,18
House Red Wine,1,12.0,2026-02-28 18:24:00,ORD-02120,Saturday,18
Prosciutto e Rucola,1,20.0,2026-02-28 18:54:00,ORD-02121,Saturday,18
House Red Wine,1,12.0,2026-02-28 18:26:00,ORD-02121,Saturday,18
Panna Cotta,1,10.0,2026-02-28 18:26:00,ORD-02121,Saturday,18
Branzino al Forno,2,64.0,2026-02-28 18:57:00,ORD-02122,Saturday,18
Cannoli,1,9.0,2026-02-28 18:23:00,ORD-02123,Saturday,18
House Red Wine,1,12.0,2026-02-28 19:36:00,ORD-02124,Saturday,19
Fettuccine Alfredo,1,18.0,2026-02-28 19:00:00,ORD-02124,Saturday,19
Chocolate Lava Cake,1,13.0,2026-02-28 19:19:00,ORD-02124,Saturday,19
Penne Arrabbiata,1,16.0,2026-02-28 19:24:00,ORD-02125,Saturday,19
Insalata Mista,1,11.0,2026-02-28 19:15:00,ORD-02125,Saturday,19
Affogato,1,8.0,2026-02-28 19:48:00,ORD-02125,Saturday,19
Eggplant Parmigiana,1,18.0,2026-02-28 19:32:00,ORD-02126,Saturday,19
House Red Wine,1,12.0,2026-02-28 19:01:00,ORD-02126,Saturday,19
Margherita Pizza,1,16.0,2026-02-28 19:56:00,ORD-02127,Saturday,19
Aperol Spritz,2,28.0,2026-02-28 19:35:00,ORD-02127,Saturday,19
Cannoli,2,18.0,2026-02-28 19:11:00,ORD-02127,Saturday,19
Eggplant Parmigiana,1,18.0,2026-02-28 19:05:00,ORD-02128,Saturday,19
House Red Wine,1,12.0,2026-02-28 19:49:00,ORD-02128,Saturday,19
Espresso,1,4.0,2026-02-28 19:38:00,ORD-02129,Saturday,19
Rigatoni Bolognese,1,20.0,2026-02-28 19:02:00,ORD-02129,Saturday,19
Calamari Fritti,1,14.0,2026-02-28 19:54:00,ORD-02130,Saturday,19
Tiramisu,1,12.0,2026-02-28 19:30:00,ORD-02130,Saturday,19
Cannoli,2,18.0,2026-02-28 19:01:00,ORD-02130,Saturday,19
Limoncello,1,9.0,2026-02-28 19:20:00,ORD-02130,Saturday,19
Prosciutto e Rucola,1,20.0,2026-02-28 19:16:00,ORD-02131,Saturday,19
Linguine alle Vongole,1,22.0,2026-02-28 19:35:00,ORD-02131,Saturday,19
Chocolate Lava Cake,1,13.0,2026-02-28 19:44:00,ORD-02131,Saturday,19
Cacio e Pepe,1,17.0,2026-02-28 19:03:00,ORD-02132,Saturday,19
Aperol Spritz,1,14.0,2026-02-28 19:25:00,ORD-02132,Saturday,19
Tiramisu,1,12.0,2026-02-28 19:36:00,ORD-02132,Saturday,19
Osso Buco,1,34.0,2026-02-28 19:11:00,ORD-02133,Saturday,19
House Red Wine,1,12.0,2026-02-28 19:32:00,ORD-02133,Saturday,19
Chocolate Lava Cake,1,13.0,2026-02-28 19:05:00,ORD-02133,Saturday,19
Cappuccino,2,11.0,2026-02-28 19:49:00,ORD-02134,Saturday,19
Fettuccine Alfredo,1,18.0,2026-02-28 19:51:00,ORD-02134,Saturday,19
Chicken Parmigiana,1,24.0,2026-02-28 19:05:00,ORD-02134,Saturday,19
Affogato,1,8.0,2026-02-28 19:58:00,ORD-02134,Saturday,19
Pizza Bianca,1,17.0,2026-02-28 19:45:00,ORD-02135,Saturday,19
Penne Arrabbiata,1,16.0,2026-02-28 19:34:00,ORD-02135,Saturday,19
House Red Wine,1,12.0,2026-02-28 19:42:00,ORD-02135,Saturday,19
Chicken Parmigiana,1,24.0,2026-02-28 19:15:00,ORD-02136,Saturday,19
House Red Wine,2,24.0,2026-02-28 19:19:00,ORD-02136,Saturday,19
Tiramisu,1,12.0,2026-02-28 19:40:00,ORD-02136,Saturday,19
Caesar Salad,1,13.0,2026-02-28 19:01:00,ORD-02137,Saturday,19
Spaghetti Carbonara,2,38.0,2026-02-28 19:33:00,ORD-02138,Saturday,19
Rigatoni Bolognese,1,20.0,2026-02-28 19:17:00,ORD-02138,Saturday,19
Cappuccino,1,5.5,2026-02-28 19:58:00,ORD-02138,Saturday,19
Tiramisu,1,12.0,2026-02-28 19:49:00,ORD-02138,Saturday,19
Cacio e Pepe,1,17.0,2026-02-28 19:50:00,ORD-02139,Saturday,19
Bruschetta Trio,2,25.0,2026-02-28 19:43:00,ORD-02139,Saturday,19
Limoncello,1,9.0,2026-02-28 19:04:00,ORD-02139,Saturday,19
Espresso,1,4.0,2026-02-28 19:24:00,ORD-02140,Saturday,19
Aperol Spritz,2,28.0,2026-02-28 19:17:00,ORD-02140,Saturday,19
Calamari Fritti,1,14.0,2026-02-28 19:24:00,ORD-02141,Saturday,19
Rigatoni Bolognese,1,20.0,2026-02-28 19:16:00,ORD-02141,Saturday,19
Prosciutto e Rucola,2,40.0,2026-02-28 19:37:00,ORD-02141,Saturday,19
Spaghetti Carbonara,1,19.0,2026-02-28 20:03:00,ORD-02142,Saturday,20
Margherita Pizza,2,32.0,2026-02-28 20:09:00,ORD-02142,Saturday,20
Chocolate Lava Cake,1,13.0,2026-02-28 20:19:00,ORD-02142,Saturday,20
Cannoli,1,9.0,2026-02-28 20:56:00,ORD-02142,Saturday,20
Bruschetta Trio,1,12.5,2026-02-28 20:40:00,ORD-02143,Saturday,20
Spaghetti Carbonara,2,38.0,2026-02-28 20:54:00,ORD-02143,Saturday,20
House Red Wine,1,12.0,2026-02-28 20:10:00,ORD-02143,Saturday,20
Burrata Caprese,1,16.0,2026-02-28 20:19:00,ORD-02144,Saturday,20
Aperol Spritz,1,14.0,2026-02-28 20:20:00,ORD-02144,Saturday,20
Cannoli,1,9.0,2026-02-28 20:01:00,ORD-02144,Saturday,20
Fettuccine Alfredo,1,18.0,2026-02-28 20:36:00,ORD-02145,Saturday,20
Fettuccine Alfredo,1,18.0,2026-02-28 20:26:00,ORD-02146,Saturday,20
Caesar Salad,1,13.0,2026-02-28 20:27:00,ORD-02146,Saturday,20
Cappuccino,2,11.0,2026-02-28 20:43:00,ORD-02146,Saturday,20
Fettuccine Alfredo,2,36.0,2026-02-28 20:10:00,ORD-02147,Saturday,20
Caesar Salad,1,13.0,2026-02-28 20:25:00,ORD-02147,Saturday,20
Cappuccino,1,5.5,2026-02-28 20:00:00,ORD-02147,Saturday,20
Bruschetta Trio,1,12.5,2026-02-28 20:59:00,ORD-02148,Saturday,20
Linguine alle Vongole,1,22.0,2026-02-28 20:43:00,ORD-02148,Saturday,20
Cappuccino,2,11.0,2026-02-28 20:16:00,ORD-02148,Saturday,20
Margherita Pizza,1,16.0,2026-02-28 20:41:00,ORD-02149,Saturday,20
Aperol Spritz,1,14.0,2026-02-28 20:16:00,ORD-02149,Saturday,20
Diavola Pizza,1,18.0,2026-02-28 20:31:00,ORD-02150,Saturday,20
Aperol Spritz,2,28.0,2026-02-28 20:05:00,ORD-02150,Saturday,20
Cannoli,1,9.0,2026-02-28 20:47:00,ORD-02150,Saturday,20
Fettuccine Alfredo,1,18.0,2026-02-28 20:59:00,ORD-02151,Saturday,20
Panzanella,1,14.0,2026-02-28 20:14:00,ORD-02151,Saturday,20
Panna Cotta,1,10.0,2026-02-28 20:15:00,ORD-02151,Saturday,20
Diavola Pizza,1,18.0,2026-02-28 20:28:00,ORD-02152,Saturday,20
Aperol Spritz,1,14.0,2026-02-28 20:52:00,ORD-02152,Saturday,20
Cannoli,2,18.0,2026-02-28 20:03:00,ORD-02152,Saturday,20
Calamari Fritti,1,14.0,2026-02-28 20:58:00,ORD-02153,Saturday,20
Linguine alle Vongole,1,22.0,2026-02-28 20:15:00,ORD-02153,Saturday,20
House Red Wine,1,12.0,2026-02-28 20:08:00,ORD-02153,Saturday,20
Bruschetta Trio,1,12.5,2026-02-28 20:52:00,ORD-02154,Saturday,20
Rigatoni Bolognese,1,20.0,2026-02-28 20:23:00,ORD-02154,Saturday,20
Penne Arrabbiata,1,16.0,2026-02-28 20:17:00,ORD-02154,Saturday,20
Panna Cotta,1,10.0,2026-02-28 20:15:00,ORD-02154,Saturday,20
Espresso,2,8.0,2026-02-28 20:52:00,ORD-02154,Saturday,20
Cappuccino,1,5.5,2026-02-28 20:31:00,ORD-02155,Saturday,20
Eggplant Parmigiana,1,18.0,2026-02-28 20:23:00,ORD-02155,Saturday,20
Chicken Parmigiana,1,24.0,2026-02-28 20:45:00,ORD-02155,Saturday,20
Tiramisu,1,12.0,2026-02-28 20:51:00,ORD-02156,Saturday,20
Chicken Parmigiana,1,24.0,2026-02-28 20:49:00,ORD-02156,Saturday,20
Spaghetti Carbonara,2,38.0,2026-02-28 20:54:00,ORD-02157,Saturday,20
Caesar Salad,2,26.0,2026-02-28 20:57:00,ORD-02157,Saturday,20
House Red Wine,1,12.0,2026-02-28 20:47:00,ORD-02157,Saturday,20
Margherita Pizza,1,16.0,2026-02-28 20:10:00,ORD-02158,Saturday,20
Aperol Spritz,2,28.0,2026-02-28 20:36:00,ORD-02158,Saturday,20
Aperol Spritz,2,28.0,2026-02-28 20:37:00,ORD-02159,Saturday,20
Panna Cotta,1,10.0,2026-02-28 20:12:00,ORD-02159,Saturday,20
Limoncello,1,9.0,2026-02-28 20:09:00,ORD-02160,Saturday,20
Insalata Mista,1,11.0,2026-02-28 20:47:00,ORD-02160,Saturday,20
Cappuccino,2,11.0,2026-02-28 21:35:00,ORD-02161,Saturday,21
Bruschetta Trio,1,12.5,2026-02-28 21:45:00,ORD-02161,Saturday,21
Penne Arrabbiata,1,16.0,2026-02-28 21:39:00,ORD-02161,Saturday,21
Margherita Pizza,1,16.0,2026-02-28 21:33:00,ORD-02162,Saturday,21
Caesar Salad,1,13.0,2026-02-28 21:33:00,ORD-02162,Saturday,21
Spaghetti Carbonara,1,19.0,2026-02-28 21:08:00,ORD-02163,Saturday,21
Eggplant Parmigiana,1,18.0,2026-02-28 21:01:00,ORD-02163,Saturday,21
Pizza Bianca,1,17.0,2026-02-28 21:04:00,ORD-02163,Saturday,21
Limoncello,1,9.0,2026-02-28 21:03:00,ORD-02163,Saturday,21
Affogato,1,8.0,2026-02-28 21:42:00,ORD-02163,Saturday,21
Spaghetti Carbonara,1,19.0,2026-02-28 21:42:00,ORD-02164,Saturday,21
Burrata Caprese,1,16.0,2026-02-28 21:02:00,ORD-02164,Saturday,21
Fettuccine Alfredo,2,36.0,2026-02-28 21:46:00,ORD-02164,Saturday,21
Affogato,2,16.0,2026-02-28 21:04:00,ORD-02164,Saturday,21
Caesar Salad,1,13.0,2026-02-28 21:09:00,ORD-02165,Saturday,21
Chicken Parmigiana,2,48.0,2026-02-28 21:53:00,ORD-02165,Saturday,21
Espresso,1,4.0,2026-02-28 21:08:00,ORD-02165,Saturday,21
Affogato,1,8.0,2026-02-28 21:39:00,ORD-02165,Saturday,21
Lobster Ravioli,1,28.0,2026-02-28 21:58:00,ORD-02166,Saturday,21
Fettuccine Alfredo,1,18.0,2026-02-28 21:39:00,ORD-02166,Saturday,21
Diavola Pizza,2,36.0,2026-02-28 21:41:00,ORD-02166,Saturday,21
Diavola Pizza,1,18.0,2026-02-28 21:53:00,ORD-02167,Saturday,21
Aperol Spritz,1,14.0,2026-02-28 21:36:00,ORD-02167,Saturday,21
Cannoli,2,18.0,2026-02-28 21:27:00,ORD-02167,Saturday,21
Cappuccino,1,5.5,2026-02-28 21:36:00,ORD-02168,Saturday,21
Burrata Caprese,2,32.0,2026-02-28 21:52:00,ORD-02168,Saturday,21
Chicken Parmigiana,1,24.0,2026-02-28 21:58:00,ORD-02168,Saturday,21
Chocolate Lava Cake,2,26.0,2026-02-28 21:52:00,ORD-02168,Saturday,21
Margherita Pizza,1,16.0,2026-02-28 21:42:00,ORD-02169,Saturday,21
Caesar Salad,1,13.0,2026-02-28 21:40:00,ORD-02169,Saturday,21
Limoncello,2,18.0,2026-02-28 21:28:00,ORD-02169,Saturday,21
Aperol Spritz,1,14.0,2026-02-28 21:30:00,ORD-02170,Saturday,21
Chocolate Lava Cake,1,13.0,2026-02-28 21:48:00,ORD-02170,Saturday,21
Caesar Salad,1,13.0,2026-02-28 21:19:00,ORD-02171,Saturday,21
Limoncello,1,9.0,2026-02-28 21:07:00,ORD-02171,Saturday,21
Linguine alle Vongole,1,22.0,2026-02-28 21:20:00,ORD-02171,Saturday,21
Bruschetta Trio,1,12.5,2026-02-28 21:25:00,ORD-02172,Saturday,21
Spaghetti Carbonara,1,19.0,2026-02-28 21:03:00,ORD-02172,Saturday,21
House Red Wine,1,12.0,2026-02-28 21:31:00,ORD-02172,Saturday,21
Affogato,1,8.0,2026-02-28 21:10:00,ORD-02172,Saturday,21
Margherita Pizza,1,16.0,2026-02-28 21:02:00,ORD-02173,Saturday,21
Caesar Salad,1,13.0,2026-02-28 21:21:00,ORD-02173,Saturday,21
Cappuccino,1,5.5,2026-02-28 21:47:00,ORD-02173,Saturday,21
Panna Cotta,1,10.0,2026-02-28 21:38:00,ORD-02173,Saturday,21
Espresso,1,4.0,2026-02-28 21:46:00,ORD-02174,Saturday,21
Tiramisu,1,12.0,2026-02-28 21:18:00,ORD-02174,Saturday,21
House Red Wine,2,24.0,2026-02-28 21:19:00,ORD-02174,Saturday,21
Burrata Caprese,1,16.0,2026-02-28 22:47:00,ORD-02175,Saturday,22
Panna Cotta,2,20.0,2026-02-28 22:26:00,ORD-02175,Saturday,22
Spaghetti Carbonara,1,19.0,2026-02-28 22:04:00,ORD-02176,Saturday,22
Penne Arrabbiata,1,16.0,2026-02-28 22:38:00,ORD-02176,Saturday,22
Limoncello,1,9.0,2026-02-28 22:30:00,ORD-02176,Saturday,22
Affogato,1,8.0,2026-02-28 22:58:00,ORD-02176,Saturday,22
Spaghetti Carbonara,1,19.0,2026-02-28 22:17:00,ORD-02177,Saturday,22
Arancini,1,11.0,2026-02-28 22:12:00,ORD-02177,Saturday,22
Limoncello,2,18.0,2026-02-28 22:02:00,ORD-02177,Saturday,22
Panna Cotta,1,10.0,2026-02-28 22:04:00,ORD-02177,Saturday,22
Rigatoni Bolognese,1,20.0,2026-02-28 22:20:00,ORD-02178,Saturday,22
Margherita Pizza,2,32.0,2026-02-28 22:28:00,ORD-02178,Saturday,22
Penne Arrabbiata,1,16.0,2026-02-28 22:15:00,ORD-02179,Saturday,22
Insalata Mista,1,11.0,2026-02-28 22:07:00,ORD-02179,Saturday,22
Affogato,2,16.0,2026-02-28 22:03:00,ORD-02179,Saturday,22
Calamari Fritti,1,14.0,2026-02-28 22:20:00,ORD-02180,Saturday,22
Caesar Salad,2,26.0,2026-02-28 22:07:00,ORD-02180,Saturday,22
Margherita Pizza,1,16.0,2026-02-28 22:01:00,ORD-02180,Saturday,22
Cappuccino,1,5.5,2026-03-01 11:49:00,ORD-02181,Sunday,11
Fettuccine Alfredo,1,18.0,2026-03-01 11:47:00,ORD-02181,Sunday,11
Quattro Formaggi,1,19.0,2026-03-01 11:15:00,ORD-02181,Sunday,11
Chocolate Lava Cake,1,13.0,2026-03-01 11:58:00,ORD-02181,Sunday,11
Caesar Salad,1,13.0,2026-03-01 11:42:00,ORD-02182,Sunday,11
Limoncello,1,9.0,2026-03-01 11:34:00,ORD-02182,Sunday,11
Cannoli,1,9.0,2026-03-01 11:25:00,ORD-02182,Sunday,11
Fettuccine Alfredo,2,36.0,2026-03-01 11:24:00,ORD-02183,Sunday,11
Caesar Salad,1,13.0,2026-03-01 11:27:00,ORD-02183,Sunday,11
Cappuccino,1,5.5,2026-03-01 11:13:00,ORD-02183,Sunday,11
Rigatoni Bolognese,2,40.0,2026-03-01 11:38:00,ORD-02184,Sunday,11
Tiramisu,2,24.0,2026-03-01 11:19:00,ORD-02184,Sunday,11
Aperol Spritz,1,14.0,2026-03-01 11:01:00,ORD-02184,Sunday,11
Spaghetti Carbonara,1,19.0,2026-03-01 11:46:00,ORD-02185,Sunday,11
Panna Cotta,2,20.0,2026-03-01 11:35:00,ORD-02185,Sunday,11
Cannoli,1,9.0,2026-03-01 11:53:00,ORD-02186,Sunday,11
Calamari Fritti,1,14.0,2026-03-01 11:44:00,ORD-02186,Sunday,11
Chicken Parmigiana,1,24.0,2026-03-01 11:18:00,ORD-02186,Sunday,11
Margherita Pizza,2,32.0,2026-03-01 11:05:00,ORD-02186,Sunday,11
Chicken Parmigiana,1,24.0,2026-03-01 12:24:00,ORD-02187,Sunday,12
House Red Wine,1,12.0,2026-03-01 12:06:00,ORD-02187,Sunday,12
Tiramisu,1,12.0,2026-03-01 12:17:00,ORD-02187,Sunday,12
Bruschetta Trio,1,12.5,2026-03-01 12:29:00,ORD-02188,Sunday,12
Rigatoni Bolognese,1,20.0,2026-03-01 12:43:00,ORD-02188,Sunday,12
Quattro Formaggi,2,38.0,2026-03-01 12:09:00,ORD-02188,Sunday,12
Panna Cotta,1,10.0,2026-03-01 12:14:00,ORD-02188,Sunday,12
House Red Wine,1,12.0,2026-03-01 12:18:00,ORD-02189,Sunday,12
Margherita Pizza,1,16.0,2026-03-01 12:44:00,ORD-02189,Sunday,12
Cappuccino,1,5.5,2026-03-01 12:58:00,ORD-02190,Sunday,12
Spaghetti Carbonara,1,19.0,2026-03-01 12:39:00,ORD-02191,Sunday,12
House Red Wine,1,12.0,2026-03-01 12:46:00,ORD-02191,Sunday,12
Margherita Pizza,1,16.0,2026-03-01 12:24:00,ORD-02192,Sunday,12
Aperol Spritz,2,28.0,2026-03-01 12:08:00,ORD-02192,Sunday,12
Rigatoni Bolognese,1,20.0,2026-03-01 12:00:00,ORD-02193,Sunday,12
Affogato,1,8.0,2026-03-01 12:24:00,ORD-02193,Sunday,12
Cappuccino,1,5.5,2026-03-01 12:34:00,ORD-02193,Sunday,12
Caesar Salad,1,13.0,2026-03-01 12:28:00,ORD-02194,Sunday,12
Chicken Parmigiana,1,24.0,2026-03-01 12:58:00,ORD-02194,Sunday,12
Espresso,1,4.0,2026-03-01 12:25:00,ORD-02194,Sunday,12
Margherita Pizza,1,16.0,2026-03-01 12:53:00,ORD-02195,Sunday,12
Caesar Salad,1,13.0,2026-03-01 12:02:00,ORD-02195,Sunday,12
Cappuccino,1,5.5,2026-03-01 12:33:00,ORD-02195,Sunday,12
Prosciutto e Rucola,1,20.0,2026-03-01 12:55:00,ORD-02196,Sunday,12
Cappuccino,1,5.5,2026-03-01 12:02:00,ORD-02196,Sunday,12
Caesar Salad,1,13.0,2026-03-01 13:01:00,ORD-02197,Sunday,13
Chicken Parmigiana,1,24.0,2026-03-01 13:08:00,ORD-02197,Sunday,13
Espresso,1,4.0,2026-03-01 13:16:00,ORD-02197,Sunday,13
Penne Arrabbiata,1,16.0,2026-03-01 13:23:00,ORD-02198,Sunday,13
Insalata Mista,1,11.0,2026-03-01 13:44:00,ORD-02198,Sunday,13
Affogato,1,8.0,2026-03-01 13:14:00,ORD-02198,Sunday,13
Pizza Bianca,1,17.0,2026-03-01 13:02:00,ORD-02199,Sunday,13
Limoncello,1,9.0,2026-03-01 13:29:00,ORD-02199,Sunday,13
Margherita Pizza,1,16.0,2026-03-01 13:52:00,ORD-02199,Sunday,13
Caesar Salad,1,13.0,2026-03-01 13:18:00,ORD-02200,Sunday,13
Prosciutto e Rucola,1,20.0,2026-03-01 13:38:00,ORD-02200,Sunday,13
Cannoli,1,9.0,2026-03-01 13:18:00,ORD-02200,Sunday,13
Spaghetti Carbonara,1,19.0,2026-03-01 13:35:00,ORD-02201,Sunday,13
Cappuccino,1,5.5,2026-03-01 13:22:00,ORD-02201,Sunday,13
Caesar Salad,1,13.0,2026-03-01 13:10:00,ORD-02202,Sunday,13
Linguine alle Vongole,1,22.0,2026-03-01 13:43:00,ORD-02202,Sunday,13
House Red Wine,1,12.0,2026-03-01 13:07:00,ORD-02202,Sunday,13
